,Date,Hour,SUMS
1010,12.02.2016,2,0
1011,12.02.2016,3,0
1012,12.02.2016,4,0
1013,12.02.2016,5,0
1014,12.02.2016,6,0
1015,12.02.2016,7,123.959
1016,12.02.2016,8,315.447
1017,12.02.2016,9,428.112
1018,12.02.2016,10,495.728
1019,12.02.2016,11,527.688
1020,12.02.2016,12,502.45
1021,12.02.2016,13,412.31
1022,12.02.2016,14,238.64
1023,12.02.2016,15,70.998
1024,12.02.2016,16,0
1025,12.02.2016,17,0
1026,12.02.2016,18,0
1027,12.02.2016,19,0
1028,12.02.2016,20,0
1029,12.02.2016,21,0
1030,12.02.2016,22,0
1031,12.02.2016,23,0
1032,13.02.2016,0,0
1033,13.02.2016,1,0
1034,13.02.2016,2,0
1035,13.02.2016,3,0
1036,13.02.2016,4,0
1037,13.02.2016,5,0
1038,13.02.2016,6,0.472
1039,13.02.2016,7,16.615
1040,13.02.2016,8,54.814
1041,13.02.2016,9,125.494
1042,13.02.2016,10,91.055
1043,13.02.2016,11,116.408
1044,13.02.2016,12,238.282
1045,13.02.2016,13,187.436
1046,13.02.2016,14,86.63
1047,13.02.2016,15,14.786
1048,13.02.2016,16,0
1049,13.02.2016,17,0
1050,13.02.2016,18,0
1051,13.02.2016,19,0
1052,13.02.2016,20,0
1053,13.02.2016,21,0
1054,13.02.2016,22,0
1055,13.02.2016,23,0
1056,14.02.2016,0,0
1057,14.02.2016,1,0
1058,14.02.2016,2,0
1059,14.02.2016,3,0
1060,14.02.2016,4,0
1061,14.02.2016,5,0
1062,14.02.2016,6,1.318
1063,14.02.2016,7,57.205
1064,14.02.2016,8,311.474
1065,14.02.2016,9,418.881
1066,14.02.2016,10,425.948
1067,14.02.2016,11,257.052
1068,14.02.2016,12,280.898
1069,14.02.2016,13,310.471
1070,14.02.2016,14,130.242
1071,14.02.2016,15,49.21
1072,14.02.2016,16,0
1073,14.02.2016,17,0
1074,14.02.2016,18,0
1075,14.02.2016,19,0
1076,14.02.2016,20,0
1077,14.02.2016,21,0
1078,14.02.2016,22,0
1079,14.02.2016,23,0
1080,15.02.2016,0,0
1081,15.02.2016,1,0
1082,15.02.2016,2,0
1083,15.02.2016,3,0
1084,15.02.2016,4,0
1085,15.02.2016,5,0
1086,15.02.2016,6,1.196
1087,15.02.2016,7,84.993
1088,15.02.2016,8,185.791
1089,15.02.2016,9,284.811
1090,15.02.2016,10,384.783
1091,15.02.2016,11,381.756
1092,15.02.2016,12,296.941
1093,15.02.2016,13,228.021
1094,15.02.2016,14,150.031
1095,15.02.2016,15,77.316
1096,15.02.2016,16,0
1097,15.02.2016,17,0
1098,15.02.2016,18,0
1099,15.02.2016,19,0
1100,15.02.2016,20,0
1101,15.02.2016,21,0
1102,15.02.2016,22,0
1103,15.02.2016,23,0
1104,16.02.2016,0,0
1105,16.02.2016,1,0
1106,16.02.2016,2,0
1107,16.02.2016,3,0
1108,16.02.2016,4,0
1109,16.02.2016,5,0
1110,16.02.2016,6,0.404
1111,16.02.2016,7,13.953
1112,16.02.2016,8,60.581
1113,16.02.2016,9,54.115
1114,16.02.2016,10,44.799
1115,16.02.2016,11,51.403
1116,16.02.2016,12,54.227
1117,16.02.2016,13,40.031
1118,16.02.2016,14,28.77
1119,16.02.2016,15,19.175
1120,16.02.2016,16,0.366
1121,16.02.2016,17,0
1122,16.02.2016,18,0
1123,16.02.2016,19,0
1124,16.02.2016,20,0
1125,16.02.2016,21,0
1126,16.02.2016,22,0
1127,16.02.2016,23,0
1128,17.02.2016,0,0
1129,17.02.2016,1,0
1130,17.02.2016,2,0
1131,17.02.2016,3,0
1132,17.02.2016,4,0
1133,17.02.2016,5,0
1134,17.02.2016,6,0.871
1135,17.02.2016,7,18.278
1136,17.02.2016,8,54.111
1137,17.02.2016,9,86.858
1138,17.02.2016,10,124.35
1139,17.02.2016,11,195.031
1140,17.02.2016,12,110.975
1141,17.02.2016,13,112.902
1142,17.02.2016,14,76.717
1143,17.02.2016,15,45.332
1144,17.02.2016,16,0.993
1145,17.02.2016,17,0
1146,17.02.2016,18,0
1147,17.02.2016,19,0
1148,17.02.2016,20,0
1149,17.02.2016,21,0
1150,17.02.2016,22,0
1151,17.02.2016,23,0
1152,18.02.2016,0,0
1153,18.02.2016,1,0
1154,18.02.2016,2,0
1155,18.02.2016,3,0
1156,18.02.2016,4,0
1157,18.02.2016,5,0
1158,18.02.2016,6,1.722
1159,18.02.2016,7,164.578
1160,18.02.2016,8,276.89
1161,18.02.2016,9,419.304
1162,18.02.2016,10,414.704
1163,18.02.2016,11,463.337
1164,18.02.2016,12,452.197
1165,18.02.2016,13,334.618
1166,18.02.2016,14,205.263
1167,18.02.2016,15,117.072
1168,18.02.2016,16,1.265
1169,18.02.2016,17,0
1170,18.02.2016,18,0
1171,18.02.2016,19,0
1172,18.02.2016,20,0
1173,18.02.2016,21,0
1174,18.02.2016,22,0
1175,18.02.2016,23,0
1176,19.02.2016,0,0
1177,19.02.2016,1,0
1178,19.02.2016,2,0
1179,19.02.2016,3,0
1180,19.02.2016,4,0
1181,19.02.2016,5,0
1182,19.02.2016,6,2.281
1183,19.02.2016,7,51.323
1184,19.02.2016,8,158.323
1185,19.02.2016,9,179.042
1186,19.02.2016,10,154.429
1187,19.02.2016,11,254.702
1188,19.02.2016,12,190.782
1189,19.02.2016,13,200.627
1190,19.02.2016,14,128.165
1191,19.02.2016,15,60.706
1192,19.02.2016,16,1.395
1193,19.02.2016,17,0
1194,19.02.2016,18,0
1195,19.02.2016,19,0
1196,19.02.2016,20,0
1197,19.02.2016,21,0
1198,19.02.2016,22,0
1199,19.02.2016,23,0
1200,20.02.2016,0,0
1201,20.02.2016,1,0
1202,20.02.2016,2,0
1203,20.02.2016,3,0
1204,20.02.2016,4,0
1205,20.02.2016,5,0
1206,20.02.2016,6,2.37
1207,20.02.2016,7,147.911
1208,20.02.2016,8,188.489
1209,20.02.2016,9,188.138
1210,20.02.2016,10,140.762
1211,20.02.2016,11,104.038
1212,20.02.2016,12,47.193
1213,20.02.2016,13,20.281
1214,20.02.2016,14,9.525
1215,20.02.2016,15,2.417
1216,20.02.2016,16,0.15
1217,20.02.2016,17,0
1218,20.02.2016,18,0
1219,20.02.2016,19,0
1220,20.02.2016,20,0
1221,20.02.2016,21,0
1222,20.02.2016,22,0
1223,20.02.2016,23,0
1224,21.02.2016,0,0
1225,21.02.2016,1,0
1226,21.02.2016,2,0
1227,21.02.2016,3,0
1228,21.02.2016,4,0
1229,21.02.2016,5,0
1230,21.02.2016,6,0.665
1231,21.02.2016,7,7.416
1232,21.02.2016,8,23.786
1233,21.02.2016,9,41.319
1234,21.02.2016,10,66.097
1235,21.02.2016,11,167.327
1236,21.02.2016,12,132.252
1237,21.02.2016,13,201.914
1238,21.02.2016,14,214.76
1239,21.02.2016,15,115.671
1240,21.02.2016,16,1.33
1241,21.02.2016,17,0
1242,21.02.2016,18,0
1243,21.02.2016,19,0
1244,21.02.2016,20,0
1245,21.02.2016,21,0
1246,21.02.2016,22,0
1247,21.02.2016,23,0
1248,22.02.2016,0,0
1249,22.02.2016,1,0
1250,22.02.2016,2,0
1251,22.02.2016,3,0
1252,22.02.2016,4,0
1253,22.02.2016,5,0
1254,22.02.2016,6,2.024
1255,22.02.2016,7,194.122
1256,22.02.2016,8,350.126
1257,22.02.2016,9,451.044
1258,22.02.2016,10,510.76
1259,22.02.2016,11,529.169
1260,22.02.2016,12,472.138
1261,22.02.2016,13,371.238
1262,22.02.2016,14,189.353
1263,22.02.2016,15,60.179
1264,22.02.2016,16,1.983
1265,22.02.2016,17,0
1266,22.02.2016,18,0
1267,22.02.2016,19,0
1268,22.02.2016,20,0
1269,22.02.2016,21,0
1270,22.02.2016,22,0
1271,22.02.2016,23,0
1272,23.02.2016,0,0
1273,23.02.2016,1,0
1274,23.02.2016,2,0
1275,23.02.2016,3,0
1276,23.02.2016,4,0
1277,23.02.2016,5,0
1278,23.02.2016,6,2.234
1279,23.02.2016,7,72.419
1280,23.02.2016,8,87.048
1281,23.02.2016,9,115.52
1282,23.02.2016,10,130.414
1283,23.02.2016,11,79.542
1284,23.02.2016,12,64.857
1285,23.02.2016,13,68.365
1286,23.02.2016,14,25.08
1287,23.02.2016,15,7.792
1288,23.02.2016,16,0.472
1289,23.02.2016,17,0
1290,23.02.2016,18,0
1291,23.02.2016,19,0
1292,23.02.2016,20,0
1293,23.02.2016,21,0
1294,23.02.2016,22,0
1295,23.02.2016,23,0
1296,24.02.2016,0,0
1297,24.02.2016,1,0
1298,24.02.2016,2,0
1299,24.02.2016,3,0
1300,24.02.2016,4,0
1301,24.02.2016,5,0
1302,24.02.2016,6,2.717
1303,24.02.2016,7,81.895
1304,24.02.2016,8,232.897
1305,24.02.2016,9,403.443
1306,24.02.2016,10,430.848
1307,24.02.2016,11,445.554
1308,24.02.2016,12,389.511
1309,24.02.2016,13,416.106
1310,24.02.2016,14,180.841
1311,24.02.2016,15,84.281
1312,24.02.2016,16,14.061
1313,24.02.2016,17,0
1314,24.02.2016,18,0
1315,24.02.2016,19,0
1316,24.02.2016,20,0
1317,24.02.2016,21,0
1318,24.02.2016,22,0
1319,24.02.2016,23,0
1320,25.02.2016,0,0
1321,25.02.2016,1,0
1322,25.02.2016,2,0
1323,25.02.2016,3,0
1324,25.02.2016,4,0
1325,25.02.2016,5,0
1326,25.02.2016,6,1.399
1327,25.02.2016,7,20.698
1328,25.02.2016,8,42.121
1329,25.02.2016,9,46.294
1330,25.02.2016,10,108.841
1331,25.02.2016,11,105.397
1332,25.02.2016,12,133.554
1333,25.02.2016,13,118.01
1334,25.02.2016,14,83.658
1335,25.02.2016,15,20.747
1336,25.02.2016,16,2.74
1337,25.02.2016,17,0
1338,25.02.2016,18,0
1339,25.02.2016,19,0
1340,25.02.2016,20,0
1341,25.02.2016,21,0
1342,25.02.2016,22,0
1343,25.02.2016,23,0
1344,26.02.2016,0,0
1345,26.02.2016,1,0
1346,26.02.2016,2,0
1347,26.02.2016,3,0
1348,26.02.2016,4,0
1349,26.02.2016,5,0
1350,26.02.2016,6,4.347
1351,26.02.2016,7,149.615
1352,26.02.2016,8,312.286
1353,26.02.2016,9,441.914
1354,26.02.2016,10,509.805
1355,26.02.2016,11,508.635
1356,26.02.2016,12,496.421
1357,26.02.2016,13,444.173
1358,26.02.2016,14,308.688
1359,26.02.2016,15,172.617
1360,26.02.2016,16,21.294
1361,26.02.2016,17,0
1362,26.02.2016,18,0
1363,26.02.2016,19,0
1364,26.02.2016,20,0
1365,26.02.2016,21,0
1366,26.02.2016,22,0
1367,26.02.2016,23,0
1368,27.02.2016,0,0
1369,27.02.2016,1,0
1370,27.02.2016,2,0
1371,27.02.2016,3,0
1372,27.02.2016,4,0
1373,27.02.2016,5,0
1374,27.02.2016,6,27.272
1375,27.02.2016,7,90.717
1376,27.02.2016,8,191.121
1377,27.02.2016,9,265.311
1378,27.02.2016,10,387.414
1379,27.02.2016,11,456.926
1380,27.02.2016,12,450.627
1381,27.02.2016,13,393.152
1382,27.02.2016,14,288.356
1383,27.02.2016,15,169.542
1384,27.02.2016,16,26.061
1385,27.02.2016,17,0
1386,27.02.2016,18,0
1387,27.02.2016,19,0
1388,27.02.2016,20,0
1389,27.02.2016,21,0
1390,27.02.2016,22,0
1391,27.02.2016,23,0
1392,28.02.2016,0,0
1393,28.02.2016,1,0
1394,28.02.2016,2,0
1395,28.02.2016,3,0
1396,28.02.2016,4,0
1397,28.02.2016,5,0
1398,28.02.2016,6,7.802
1399,28.02.2016,7,40.04
1400,28.02.2016,8,69.433
1401,28.02.2016,9,79.895
1402,28.02.2016,10,155.315
1403,28.02.2016,11,166.488
1404,28.02.2016,12,335.611
1405,28.02.2016,13,220.61
1406,28.02.2016,14,155.4
1407,28.02.2016,15,58.862
1408,28.02.2016,16,6.377
1409,28.02.2016,17,0
1410,28.02.2016,18,0
1411,28.02.2016,19,0
1412,28.02.2016,20,0
1413,28.02.2016,21,0
1414,28.02.2016,22,0
1415,28.02.2016,23,0
1416,29.02.2016,0,0
1417,29.02.2016,1,0
1418,29.02.2016,2,0
1419,29.02.2016,3,0
1420,29.02.2016,4,0
1421,29.02.2016,5,0
1422,29.02.2016,6,4.079
1423,29.02.2016,7,28.942
1424,29.02.2016,8,59.467
1425,29.02.2016,9,37.962
1426,29.02.2016,10,33.402
1427,29.02.2016,11,31.444
1428,29.02.2016,12,22.919
1429,29.02.2016,13,14.377
1430,29.02.2016,14,7.243
1431,29.02.2016,15,2.935
1432,29.02.2016,16,0.337
1433,29.02.2016,17,0
1434,29.02.2016,18,0
1435,29.02.2016,19,0
1436,29.02.2016,20,0
1437,29.02.2016,21,0
1438,29.02.2016,22,0
1439,29.02.2016,23,0
1440,01.03.2016,0,0
1441,01.03.2016,1,0
1442,01.03.2016,2,0
1443,01.03.2016,3,0
1444,01.03.2016,4,0
1445,01.03.2016,5,0
1446,01.03.2016,6,2.275
1447,01.03.2016,7,12.908
1448,01.03.2016,8,41.557
1449,01.03.2016,9,68.966
1450,01.03.2016,10,85.308
1451,01.03.2016,11,147.216
1452,01.03.2016,12,87.892
1453,01.03.2016,13,84.197
1454,01.03.2016,14,50.129
1455,01.03.2016,15,56.422
1456,01.03.2016,16,11.259
1457,01.03.2016,17,0
1458,01.03.2016,18,0
1459,01.03.2016,19,0
1460,01.03.2016,20,0
1461,01.03.2016,21,0
1462,01.03.2016,22,0
1463,01.03.2016,23,0
1464,02.03.2016,0,0
1465,02.03.2016,1,0
1466,02.03.2016,2,0
1467,02.03.2016,3,0
1468,02.03.2016,4,0
1469,02.03.2016,5,0
1470,02.03.2016,6,3.523
1471,02.03.2016,7,21.322
1472,02.03.2016,8,34.757
1473,02.03.2016,9,85.698
1474,02.03.2016,10,297.344
1475,02.03.2016,11,229.843
1476,02.03.2016,12,169.666
1477,02.03.2016,13,95.544
1478,02.03.2016,14,55.708
1479,02.03.2016,15,38.021
1480,02.03.2016,16,2.457
1481,02.03.2016,17,0
1482,02.03.2016,18,0
1483,02.03.2016,19,0
1484,02.03.2016,20,0
1485,02.03.2016,21,0
1486,02.03.2016,22,0
1487,02.03.2016,23,0
1488,03.03.2016,0,0
1489,03.03.2016,1,0
1490,03.03.2016,2,0
1491,03.03.2016,3,0
1492,03.03.2016,4,0
1493,03.03.2016,5,0
1494,03.03.2016,6,12.551
1495,03.03.2016,7,46.851
1496,03.03.2016,8,104.803
1497,03.03.2016,9,163.938
1498,03.03.2016,10,203.779
1499,03.03.2016,11,200.744
1500,03.03.2016,12,229.405
1501,03.03.2016,13,147.621
1502,03.03.2016,14,112.388
1503,03.03.2016,15,54.579
1504,03.03.2016,16,7.293
1505,03.03.2016,17,0
1506,03.03.2016,18,0
1507,03.03.2016,19,0
1508,03.03.2016,20,0
1509,03.03.2016,21,0
1510,03.03.2016,22,0
1511,03.03.2016,23,0
1512,04.03.2016,0,0
1513,04.03.2016,1,0
1514,04.03.2016,2,0
1515,04.03.2016,3,0
1516,04.03.2016,4,0
1517,04.03.2016,5,0
1518,04.03.2016,6,38.871
1519,04.03.2016,7,138.504
1520,04.03.2016,8,337.486
1521,04.03.2016,9,331.062
1522,04.03.2016,10,534.221
1523,04.03.2016,11,565.737
1524,04.03.2016,12,521.015
1525,04.03.2016,13,379.57
1526,04.03.2016,14,172.802
1527,04.03.2016,15,66.185
1528,04.03.2016,16,9.323
1529,04.03.2016,17,0
1530,04.03.2016,18,0
1531,04.03.2016,19,0
1532,04.03.2016,20,0
1533,04.03.2016,21,0
1534,04.03.2016,22,0
1535,04.03.2016,23,0
1536,05.03.2016,0,0
1537,05.03.2016,1,0
1538,05.03.2016,2,0
1539,05.03.2016,3,0
1540,05.03.2016,4,0
1541,05.03.2016,5,0
1542,05.03.2016,6,20.7
1543,05.03.2016,7,172.316
1544,05.03.2016,8,357.42
1545,05.03.2016,9,416.167
1546,05.03.2016,10,241.005
1547,05.03.2016,11,177.454
1548,05.03.2016,12,172.131
1549,05.03.2016,13,99.724
1550,05.03.2016,14,57.751
1551,05.03.2016,15,21.007
1552,05.03.2016,16,1.725
1553,05.03.2016,17,0
1554,05.03.2016,18,0
1555,05.03.2016,19,0
1556,05.03.2016,20,0
1557,05.03.2016,21,0
1558,05.03.2016,22,0
1559,05.03.2016,23,0
1560,06.03.2016,0,0
1561,06.03.2016,1,0
1562,06.03.2016,2,0
1563,06.03.2016,3,0
1564,06.03.2016,4,0
1565,06.03.2016,5,0
1566,06.03.2016,6,13.962
1567,06.03.2016,7,48.019
1568,06.03.2016,8,135.404
1569,06.03.2016,9,222.558
1570,06.03.2016,10,359.593
1571,06.03.2016,11,403.566
1572,06.03.2016,12,360.046
1573,06.03.2016,13,384.998
1574,06.03.2016,14,283.194
1575,06.03.2016,15,169.604
1576,06.03.2016,16,32.81
1577,06.03.2016,17,0
1578,06.03.2016,18,0
1579,06.03.2016,19,0
1580,06.03.2016,20,0
1581,06.03.2016,21,0
1582,06.03.2016,22,0
1583,06.03.2016,23,0
1584,07.03.2016,0,0
1585,07.03.2016,1,0
1586,07.03.2016,2,0
1587,07.03.2016,3,0
1588,07.03.2016,4,0
1589,07.03.2016,5,0
1590,07.03.2016,6,57.163
1591,07.03.2016,7,199.261
1592,07.03.2016,8,355.262
1593,07.03.2016,9,416.77
1594,07.03.2016,10,357.815
1595,07.03.2016,11,470.431
1596,07.03.2016,12,405.253
1597,07.03.2016,13,225.308
1598,07.03.2016,14,229.89
1599,07.03.2016,15,119.754
1600,07.03.2016,16,25.759
1601,07.03.2016,17,0
1602,07.03.2016,18,0
1603,07.03.2016,19,0
1604,07.03.2016,20,0
1605,07.03.2016,21,0
1606,07.03.2016,22,0
1607,07.03.2016,23,0
1608,08.03.2016,0,0
1609,08.03.2016,1,0
1610,08.03.2016,2,0
1611,08.03.2016,3,0
1612,08.03.2016,4,0
1613,08.03.2016,5,0
1614,08.03.2016,6,22.811
1615,08.03.2016,7,66.511
1616,08.03.2016,8,178.919
1617,08.03.2016,9,275.599
1618,08.03.2016,10,328.164
1619,08.03.2016,11,368.845
1620,08.03.2016,12,367.035
1621,08.03.2016,13,313.019
1622,08.03.2016,14,212.761
1623,08.03.2016,15,132.793
1624,08.03.2016,16,19.302
1625,08.03.2016,17,0
1626,08.03.2016,18,0
1627,08.03.2016,19,0
1628,08.03.2016,20,0
1629,08.03.2016,21,0
1630,08.03.2016,22,0
1631,08.03.2016,23,0
1632,09.03.2016,0,0
1633,09.03.2016,1,0
1634,09.03.2016,2,0
1635,09.03.2016,3,0
1636,09.03.2016,4,0
1637,09.03.2016,5,0
1638,09.03.2016,6,52.153
1639,09.03.2016,7,107.031
1640,09.03.2016,8,163.899
1641,09.03.2016,9,295.731
1642,09.03.2016,10,353.755
1643,09.03.2016,11,394.58
1644,09.03.2016,12,422.412
1645,09.03.2016,13,461.832
1646,09.03.2016,14,356.535
1647,09.03.2016,15,194.801
1648,09.03.2016,16,38.572
1649,09.03.2016,17,0
1650,09.03.2016,18,0
1651,09.03.2016,19,0
1652,09.03.2016,20,0
1653,09.03.2016,21,0
1654,09.03.2016,22,0
1655,09.03.2016,23,0
1656,10.03.2016,0,0
1657,10.03.2016,1,0
1658,10.03.2016,2,0
1659,10.03.2016,3,0
1660,10.03.2016,4,0
1661,10.03.2016,5,0
1662,10.03.2016,6,90.747
1663,10.03.2016,7,259.81
1664,10.03.2016,8,406.061
1665,10.03.2016,9,492.258
1666,10.03.2016,10,543.361
1667,10.03.2016,11,551.428
1668,10.03.2016,12,521.531
1669,10.03.2016,13,403.858
1670,10.03.2016,14,206.123
1671,10.03.2016,15,115.094
1672,10.03.2016,16,26.071
1673,10.03.2016,17,0
1674,10.03.2016,18,0
1675,10.03.2016,19,0
1676,10.03.2016,20,0
1677,10.03.2016,21,0
1678,10.03.2016,22,0
1679,10.03.2016,23,0
1680,11.03.2016,0,0
1681,11.03.2016,1,0
1682,11.03.2016,2,0
1683,11.03.2016,3,0
1684,11.03.2016,4,0
1685,11.03.2016,5,0
1686,11.03.2016,6,27.142
1687,11.03.2016,7,96.129
1688,11.03.2016,8,214.663
1689,11.03.2016,9,309.313
1690,11.03.2016,10,317.076
1691,11.03.2016,11,420.532
1692,11.03.2016,12,226.533
1693,11.03.2016,13,150.617
1694,11.03.2016,14,98.558
1695,11.03.2016,15,44.65
1696,11.03.2016,16,7.953
1697,11.03.2016,17,0
1698,11.03.2016,18,0
1699,11.03.2016,19,0
1700,11.03.2016,20,0
1701,11.03.2016,21,0
1702,11.03.2016,22,0
1703,11.03.2016,23,0
1704,12.03.2016,0,0
1705,12.03.2016,1,0
1706,12.03.2016,2,0
1707,12.03.2016,3,0
1708,12.03.2016,4,0
1709,12.03.2016,5,0
1710,12.03.2016,6,18.022
1711,12.03.2016,7,71.236
1712,12.03.2016,8,76.598
1713,12.03.2016,9,92.964
1714,12.03.2016,10,133.544
1715,12.03.2016,11,195.194
1716,12.03.2016,12,124.364
1717,12.03.2016,13,104.289
1718,12.03.2016,14,165.265
1719,12.03.2016,15,67.202
1720,12.03.2016,16,18.784
1721,12.03.2016,17,0
1722,12.03.2016,18,0
1723,12.03.2016,19,0
1724,12.03.2016,20,0
1725,12.03.2016,21,0
1726,12.03.2016,22,0
1727,12.03.2016,23,0
1728,13.03.2016,0,0
1729,13.03.2016,1,0
1730,13.03.2016,2,0
1731,13.03.2016,3,0
1732,13.03.2016,4,0
1733,13.03.2016,5,0
1734,13.03.2016,6,15.766
1735,13.03.2016,7,62.744
1736,13.03.2016,8,85.522
1737,13.03.2016,9,80.646
1738,13.03.2016,10,139.946
1739,13.03.2016,11,154.394
1740,13.03.2016,12,217.584
1741,13.03.2016,13,132.581
1742,13.03.2016,14,115.577
1743,13.03.2016,15,80.905
1744,13.03.2016,16,25.267
1745,13.03.2016,17,0
1746,13.03.2016,18,0
1747,13.03.2016,19,0
1748,13.03.2016,20,0
1749,13.03.2016,21,0
1750,13.03.2016,22,0
1751,13.03.2016,23,0
1752,14.03.2016,0,0
1753,14.03.2016,1,0
1754,14.03.2016,2,0
1755,14.03.2016,3,0
1756,14.03.2016,4,0
1757,14.03.2016,5,0
1758,14.03.2016,6,24.436
1759,14.03.2016,7,102.303
1760,14.03.2016,8,120.453
1761,14.03.2016,9,126.08
1762,14.03.2016,10,223.86
1763,14.03.2016,11,250.666
1764,14.03.2016,12,327.094
1765,14.03.2016,13,325.166
1766,14.03.2016,14,286.344
1767,14.03.2016,15,175.036
1768,14.03.2016,16,47.106
1769,14.03.2016,17,0
1770,14.03.2016,18,0
1771,14.03.2016,19,0
1772,14.03.2016,20,0
1773,14.03.2016,21,0
1774,14.03.2016,22,0
1775,14.03.2016,23,0
1776,15.03.2016,0,0
1777,15.03.2016,1,0
1778,15.03.2016,2,0
1779,15.03.2016,3,0
1780,15.03.2016,4,0
1781,15.03.2016,5,0
1782,15.03.2016,6,12.388
1783,15.03.2016,7,44.442
1784,15.03.2016,8,47.839
1785,15.03.2016,9,53.773
1786,15.03.2016,10,38.382
1787,15.03.2016,11,43.527
1788,15.03.2016,12,33.971
1789,15.03.2016,13,57.848
1790,15.03.2016,14,52.117
1791,15.03.2016,15,24.733
1792,15.03.2016,16,9.642
1793,15.03.2016,17,0
1794,15.03.2016,18,0
1795,15.03.2016,19,0
1796,15.03.2016,20,0
1797,15.03.2016,21,0
1798,15.03.2016,22,0
1799,15.03.2016,23,0
1800,16.03.2016,0,0
1801,16.03.2016,1,0
1802,16.03.2016,2,0
1803,16.03.2016,3,0
1804,16.03.2016,4,0
1805,16.03.2016,5,0
1806,16.03.2016,6,34.143
1807,16.03.2016,7,136.236
1808,16.03.2016,8,250.047
1809,16.03.2016,9,468.696
1810,16.03.2016,10,571.171
1811,16.03.2016,11,603.174
1812,16.03.2016,12,569.62
1813,16.03.2016,13,487.975
1814,16.03.2016,14,370.67
1815,16.03.2016,15,208.914
1816,16.03.2016,16,48.358
1817,16.03.2016,17,0
1818,16.03.2016,18,0
1819,16.03.2016,19,0
1820,16.03.2016,20,0
1821,16.03.2016,21,0
1822,16.03.2016,22,0
1823,16.03.2016,23,0
1824,17.03.2016,0,0
1825,17.03.2016,1,0
1826,17.03.2016,2,0
1827,17.03.2016,3,0
1828,17.03.2016,4,0
1829,17.03.2016,5,1.348
1830,17.03.2016,6,117.61
1831,17.03.2016,7,281.71
1832,17.03.2016,8,424.986
1833,17.03.2016,9,516.44
1834,17.03.2016,10,563.284
1835,17.03.2016,11,571.448
1836,17.03.2016,12,542.49
1837,17.03.2016,13,470.061
1838,17.03.2016,14,353.135
1839,17.03.2016,15,200.16
1840,17.03.2016,16,46.691
1841,17.03.2016,17,0
1842,17.03.2016,18,0
1843,17.03.2016,19,0
1844,17.03.2016,20,0
1845,17.03.2016,21,0
1846,17.03.2016,22,0
1847,17.03.2016,23,0
1848,18.03.2016,0,0
1849,18.03.2016,1,0
1850,18.03.2016,2,0
1851,18.03.2016,3,0
1852,18.03.2016,4,0
1853,18.03.2016,5,1.474
1854,18.03.2016,6,117.321
1855,18.03.2016,7,284.336
1856,18.03.2016,8,421.453
1857,18.03.2016,9,508.471
1858,18.03.2016,10,562.592
1859,18.03.2016,11,574.01
1860,18.03.2016,12,539.771
1861,18.03.2016,13,468.079
1862,18.03.2016,14,350.61
1863,18.03.2016,15,199.412
1864,18.03.2016,16,46.862
1865,18.03.2016,17,0
1866,18.03.2016,18,0
1867,18.03.2016,19,0
1868,18.03.2016,20,0
1869,18.03.2016,21,0
1870,18.03.2016,22,0
1871,18.03.2016,23,0
1872,19.03.2016,0,0
1873,19.03.2016,1,0
1874,19.03.2016,2,0
1875,19.03.2016,3,0
1876,19.03.2016,4,0
1877,19.03.2016,5,1.584
1878,19.03.2016,6,120.756
1879,19.03.2016,7,286.189
1880,19.03.2016,8,418.622
1881,19.03.2016,9,514.28
1882,19.03.2016,10,558.213
1883,19.03.2016,11,568.573
1884,19.03.2016,12,537.271
1885,19.03.2016,13,445.39
1886,19.03.2016,14,329.545
1887,19.03.2016,15,168.437
1888,19.03.2016,16,45.622
1889,19.03.2016,17,0
1890,19.03.2016,18,0
1891,19.03.2016,19,0
1892,19.03.2016,20,0
1893,19.03.2016,21,0
1894,19.03.2016,22,0
1895,19.03.2016,23,0
1896,20.03.2016,0,0
1897,20.03.2016,1,0
1898,20.03.2016,2,0
1899,20.03.2016,3,0
1900,20.03.2016,4,0
1901,20.03.2016,5,1.254
1902,20.03.2016,6,47.282
1903,20.03.2016,7,174.572
1904,20.03.2016,8,300.552
1905,20.03.2016,9,418.214
1906,20.03.2016,10,538.018
1907,20.03.2016,11,492.939
1908,20.03.2016,12,544.35
1909,20.03.2016,13,475.311
1910,20.03.2016,14,357.892
1911,20.03.2016,15,201.12
1912,20.03.2016,16,49.038
1913,20.03.2016,17,0
1914,20.03.2016,18,0
1915,20.03.2016,19,0
1916,20.03.2016,20,0
1917,20.03.2016,21,0
1918,20.03.2016,22,0
1919,20.03.2016,23,0
1920,21.03.2016,0,0
1921,21.03.2016,1,0
1922,21.03.2016,2,0
1923,21.03.2016,3,0
1924,21.03.2016,4,0
1925,21.03.2016,5,1.186
1926,21.03.2016,6,43.895
1927,21.03.2016,7,155.332
1928,21.03.2016,8,264.447
1929,21.03.2016,9,359.683
1930,21.03.2016,10,308.694
1931,21.03.2016,11,354.712
1932,21.03.2016,12,262.181
1933,21.03.2016,13,252.298
1934,21.03.2016,14,157.804
1935,21.03.2016,15,105.727
1936,21.03.2016,16,22.98
1937,21.03.2016,17,0
1938,21.03.2016,18,0
1939,21.03.2016,19,0
1940,21.03.2016,20,0
1941,21.03.2016,21,0
1942,21.03.2016,22,0
1943,21.03.2016,23,0
1944,22.03.2016,0,0
1945,22.03.2016,1,0
1946,22.03.2016,2,0
